TOK_added,DATE_added,SHOT_added,TIME_added,α0,αI,αB,αn,αP,αR,αk,αe,αM,id_added,ind
JETILW,20130816,84834,55.65,0.0500476,0.780908,0.321484,0.43203,-0.669499,2.21831,0.394679,0.57872,0.181023,TQXOZC,4356
JETILW,20130816,84835,56.25,0.0501247,0.781266,0.32147,0.430964,-0.669162,2.2161,0.394756,0.577942,0.181115,RXGU9A,4357
JETILW,20130816,84839,60.45,0.0496565,0.780607,0.321897,0.434837,-0.66915,2.22321,0.392734,0.577597,0.179752,RHBTCW,4358
JETILW,20130819,84853,50.25,0.049755,0.779927,0.321605,0.435117,-0.670189,2.22446,0.394418,0.579954,0.180553,7DCSPJ,4359
JETILW,20130820,84864,55.0,0.0502629,0.781202,0.322375,0.430543,-0.670622,2.21661,0.397157,0.57978,0.181496,8MXEWV,4360
JETILW,20130820,84866,56.0,0.0501775,0.780971,0.322066,0.431312,-0.670315,2.21773,0.396233,0.579764,0.181401,4ZUIH9,4361
JETILW,20130822,84899,58.4,0.0500348,0.780867,0.321397,0.432539,-0.669822,2.21948,0.394674,0.579239,0.180909,07LQO2,4362
JETILW,20130829,84943,50.5,0.0498186,0.782076,0.320508,0.432847,-0.668512,2.21794,0.391698,0.574812,0.180131,BH5JHL,4363
JETILW,20130830,84965,52.0,0.049781,0.781561,0.320768,0.433856,-0.669235,2.22058,0.392214,0.576426,0.18034,2NGRX8,4364
JETILW,20130903,84999,55.3,0.0499846,0.781744,0.320748,0.431725,-0.668835,2.21678,0.393369,0.57613,0.180615,V6F4HW,4365
JETILW,20130904,85006,53.0,0.0498966,0.780918,0.320631,0.433587,-0.669663,2.22035,0.393536,0.578219,0.180947,4FPULB,4366
JETILW,20130904,85008,54.5,0.0501487,0.781628,0.321207,0.430341,-0.668784,2.21463,0.39426,0.576977,0.181304,L9XE0P,4367
JETILW,20130904,85009,55.0,0.0500226,0.781098,0.321094,0.43195,-0.669038,2.21772,0.393816,0.5779,0.180999,M0K19Z,4368
JETILW,20130904,85013,55.5,0.0500625,0.781093,0.321268,0.43171,-0.669228,2.21746,0.39427,0.578202,0.18108,IEK682,4369
JETILW,20130911,85077,53.5,0.0498261,0.782091,0.320515,0.432909,-0.668713,2.21813,0.39178,0.575027,0.18035,PHFY8S,4370
JETILW,20130918,85184,51.75,0.0495827,0.780869,0.320304,0.435385,-0.668491,2.22367,0.390706,0.576484,0.180008,9AJ25O,4371
JETILW,20130921,85235,51.25,0.0498204,0.782115,0.320427,0.432939,-0.668571,2.21804,0.391611,0.574846,0.180069,2I1YL0,4372
JETILW,20130923,85258,51.2,0.0497272,0.781288,0.320962,0.433882,-0.66867,2.22052,0.392013,0.576057,0.179954,3DDPW0,4373
JETILW,20130924,85262,54.5,0.0501263,0.781012,0.321586,0.431429,-0.66952,2.2172,0.395058,0.578853,0.180998,PWVY0F,4374
JETILW,20130924,85269,56.15,0.0501134,0.780842,0.32176,0.431893,-0.67008,2.21847,0.395537,0.579629,0.181246,6PJ133,4375
JETILW,20130924,85278,55.75,0.0500625,0.780767,0.321614,0.432297,-0.669962,2.21909,0.395122,0.579502,0.181192,FR6XTM,4376
JETILW,20130926,85302,51.25,0.0498351,0.7813,0.320298,0.433638,-0.669285,2.22022,0.39263,0.576975,0.180821,5D0P4D,4377
JETILW,20130926,85303,51.5,0.0499005,0.781567,0.320304,0.432993,-0.669322,2.21892,0.392978,0.576662,0.180839,IE94UG,4378
JETILW,20130926,85306,51.4,0.0498662,0.781259,0.320439,0.433632,-0.669742,2.22046,0.393227,0.577531,0.181117,M9GECG,4379
JETILW,20130926,85309,50.5,0.0498447,0.781087,0.320435,0.433985,-0.669812,2.22115,0.393192,0.577881,0.181081,NVTTHZ,4380
JETILW,20130926,85320,53.15,0.049722,0.781254,0.32093,0.434175,-0.668905,2.22119,0.39196,0.576411,0.180016,J0NPBX,4381
JETILW,20130926,85322,51.75,0.0497748,0.781544,0.320979,0.433384,-0.668589,2.21924,0.39196,0.575667,0.179919,VJBA07,4382
JETILW,20130930,85359,53.5,0.0496633,0.780967,0.320971,0.434238,-0.668322,2.2215,0.391648,0.576144,0.179894,CKCYOW,4383
JETILW,20130930,85367,53.2,0.0498684,0.781409,0.320295,0.433454,-0.669458,2.21988,0.392877,0.577028,0.180853,F9ZUBH,4384
JETILW,20130930,85370,51.35,0.049845,0.781013,0.320492,0.434173,-0.669988,2.22161,0.393345,0.578212,0.181005,REPZL5,4385
JETILW,20130930,85372,51.75,0.0498248,0.781074,0.320461,0.434181,-0.66974,2.22155,0.39303,0.577837,0.180697,5YOQTT,4386
JETILW,20130930,85373,52.0,0.0498347,0.780881,0.320445,0.434337,-0.670134,2.22195,0.393381,0.578521,0.181511,53O6JA,4387
JETILW,20130930,85378,52.25,0.0498275,0.780922,0.320442,0.434323,-0.669996,2.22188,0.393243,0.578318,0.181259,QI80H0,4388
JETILW,20130930,85379,52.0,0.0498315,0.780979,0.320468,0.434276,-0.669922,2.22178,0.393216,0.578188,0.180937,PQP2HV,4389
