ind,id,TOK,TOK_ID,DIVNAME,LCUPDATE,DATE,SHOT,TIME,TIME_ID,T1,T2,AUXHEAT,PHASE,HYBRID,ITB,ITBTYPE,ELMTYPE,ELMFREQ,ELMMAX,ELMDUR,ELMINT,OLTIME,LHTIME,TPI,ISEQ,MEFF,PGASA,PGASZ,BGASA,BGASZ,BGASA2,BGASZ2,PELLET,FUELRATE,XGASZ,XGASA,CONFIG,RGEO,RMAG,AMIN,KAPPA,KAPPAA,KAREA,DELTA,DELTAU,DELTAL,INDENT,AREA,VOL,SURFFORM,SEPLIM,XPLIM,WALMAT,DIVMAT,LIMMAT,EVAP,DALFMP,DALFDV,IGRADB,BT,IEML,PREMAG,IP,VSURF,Q95,SH95,BEILI2,BEIMHD,BEPMHD,BETMHD,BEPDIA,BMHDMDIA,TAUCR,FBS,RHOQ2,RHOINV,NEL,NELFORM,DNELDT,NEV,NE0,NE0TSC,ZEFF,ZEFFNEO,PRAD,POHM,ENBI,PINJ,BSOURCE,PINJ2,BSOURCE2,COCTR,PNBI,PFLOSS,ECHFREQ,ECHMODE,ECHLOC,PECRHC,PECRH,ICFREQ,ICSCHEME,ICANTEN,PICRHC,PICRH,PALPHA,DWDIA,DWDIAPAR,DWMHD,DWHC,TEV,TE0,TE0TSC,TIV,TI0,TICX0,WDIA,WMHD,WKIN,WEKIN,WIKIN,WROT,WFPER,WFPAR,WFFORM,WFANI,WFICRH,WFICRHP,WFICFORM,ICFORM,WFANIIC,TAUDIA,TAUMHD,TAUTH1,TAUTH2,WTOT,WTH,PL,PLTH,TAUTOT],TAUTH,TAUC92,TAUC93,H89,HITER96L,H93,HITER92Y,HEPS97,HIPB98Y,HIPB98Y1,HIPB98Y2,HIPB98Y3,HIPB98Y4,OMGAIMP0,OMGAIMPH,OMGAM0,OMGAMH,SPIN,TORQ,TORQBM,TORQIN,VTOR0,VTORV,VTORIMP,STANDARD,SELDB1,SELDB2,SELDB2X,IAEA92,DB2P5,DB2P8,DB3IS,DB3V5,IAE2000N,IAE2000X,HMWS2003,IAE2004S,IAE2004I,DB3DONLY,HMWS2005,OJK2006,SELDB3,SELDB3X,SELDB4,AAREA,STDDB4V5,NEGW,NEL/NEGW,NUSTAREAV,QCYL,NUSTARECYL,RHOSTAR,BETATHT,TI0/TE0,BETAN,NESEP,NESOL,PMAIN,PDIV,GP_MAIN,GP_DIV,SELDB5,STD3,TAV,BETATHTP,BETATHNP,NUSTARAVP,NUSTARAVPNOQ,RHOSTARAVP,TE0/TAV,NEO/NAV,H98y2 calc,ABS IP,EPSILON,LTAUTH,LIP,LBT,LNEL,LKAPPA,L(1+DELTA),LRGEO,LEPSILON,LMEFF,LPLTH,LTAUTH/NEL^0.2,LBTAUTH,LNUSTAR,LNUSTARNOQ,LRHOSTAR,LQ95,LBETATH,database_index,EPS,LCOULOMB,OMEGACYCL,QCYL5,TAUBOHM,BETASTAR,NUSTAR,Hugill,qeng,PSTAR,akB,ng,nnorm,RkB
12433,GI220P,ASDEX,1,DV-IPRE,19940125,19820622,6009,1.19,1190,1.188,1.192,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.157,6,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.697,1.788,0.4036,0.9908,0.990728727086466,0.9906,0.0,0.0,0.0,0.0,0.507,5.405,26.9150388086383,0.1599,,SS,TI2,NONE,NONE,,,,2.205,0.0,,0.2975,0.1277,4.234,,2.256,1.628,1.628,0.007547,1.319,0.3608,9.92319753328113,,,0.283715688594195,3.634,0,-5.713e19,3.064e19,4.7e19,,0.0,,0.0,37980.0,42000.0,2.62e6,404020,0.0,0,1.0,2.596e6,553700.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,477800.0,642000.0,421600.0,1,,,,,,,93330.0,115100.0,,,,,,,22090.0,0.5749,0.0,0.0,0.0,0,0.0,0.04336,0.05212,,0.04529,96370.0,74280.0,2.194,1.64,0.04393,0.04529,0.6667,0.6667,1.366,1.137,0.7434,0.8951,0.9143,0.9422,0.9201,0.9244,0.9234,0.8259,,,,,,,,,,,,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,,1,5.81346616373358,0.625100395813801,,3.5246552806261,,0.005929690860797047,0.00236156078775669,,2.25760070117647,,,,,,,1,1,895.297484530532,0.00452250433506316,1.35285662619746,0.703591179820606,0.166176471379454,0.00420602725547181,,1.53394255874674,1.69452563552035,297500.0,0.237831467295227,-3.09466902141401,12.6031695039678,0.790727508898809,45.0394507368609,-0.00924258136693254,0.0,0.528861986252089,-1.43619297675477,0.405465108108164,14.3102067998004,-12.1025591687862,-2.30394151251521,-0.351557801983825,-1.7947049746965,-5.47123672158192,1.44314717271267,-5.39868938214069,2,0.23783146729522686,15.233592086339907,1.47,3.524251204362452,0.06657629999999999,0.4748629551816321,0.3133862336959524,9.948790195630252,3.5237932923456627,0.30342275670675295,0.8815725828000001,5.813461253308782,0.6251009238139632,3.7067112810000005
12434,ZDGCQW,ASDEX,1,DV-IPRE,19940125,19820622,6009,1.2,1200,1.198,1.202,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.157,7,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.686,1.78,0.4047,0.9882,0.988071209194611,0.9878,0.0,0.0,0.0,0.0,0.5084,5.384,26.7786225571667,0.1696,,SS,TI2,NONE,NONE,,,,2.205,0.0,,0.2959,0.1753,4.339,,2.321,1.691,1.691,0.007759,1.381,0.3623,7.14322517969196,,,0.279564539244478,3.499,0,-7.544e19,2.835e19,4.7e19,,0.0,,0.0,51880.0,42000.0,2.62e6,404020,0.0,0,1.0,2.592e6,563900.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,232500.0,0.0,1,,,,,,,96070.0,117600.0,,,,,,,23640.0,0.574,0.0,0.0,0.0,0,0.0,0.03641,0.04456,,0.0364,99360.0,75720.0,2.6439999999999997,2.08,0.03758,0.0364,0.6667,0.6667,1.304,1.125,0.7195,0.8652,0.8892,0.909,0.8908,0.9022,0.9012,0.8067,,,,,,,,,,,,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,,1,5.75081041394469,0.608435985216197,,3.57699156946907,,0.006096564522203721,0.00241623497235699,,2.33992848817168,,,,,,,1,1,951.563340090183,0.00462815983590203,1.39574211210712,0.60386012296628,0.139170344080728,0.00432439348814292,,1.65784832451499,1.59651208506971,295900.0,0.240035587188612,-3.31318650433944,12.5977768383883,0.790727508898809,45.0015939802724,-0.0118701725704874,0.0,0.522358859579664,-1.42696808667998,0.405465108108164,14.5478784516775,-12.3135053003939,-2.52245899544063,-0.504412692360065,-1.97205659917628,-5.44348338238739,1.46764390681621,-5.37559593353533,2,0.24003558718861212,15.313470669827915,1.47,3.5762734316615234,0.053508,0.48595678276971294,0.26699287814281497,9.68356763957418,3.5752918037908956,0.3863298662704309,0.8814766653,5.750805556442934,0.6084364991405219,3.672274914
12439,QLNEFH,ASDEX,1,DV-IPRE,19940125,19820622,6011,1.179,1179,1.177,1.181,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,5,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.691,1.776,0.4013,0.9966,0.996583364934873,0.9964,0.0,0.0,0.0,0.0,0.5042,5.356,26.7444828724078,0.1681,,SS,TI2,NONE,NONE,,,,2.205,0.0,,0.2969,0.09468,4.169,,2.114,1.485,1.485,0.006826,1.137,0.3875,13.3097309780313,,,0.283735375450379,3.269,0,5.988e19,2.602e19,4.4e19,,0.0,,0.0,28110.0,42000.0,2.62e6,404020,0.0,0,1.0,2.585e6,547300.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,565300.0,946400.0,565300.0,1,,,,,,,79830.0,104300.0,,,,,,,23020.0,0.5712,0.0,0.0,0.0,0,0.0,0.03912,0.05111,,0.04006,83130.0,60110.0,2.048,1.501,0.04059,0.04006,0.6667,0.6667,1.238,0.9877,0.6337,0.7754,0.799,0.8275,0.8098,0.8078,0.8066,0.7199,,,,,,,,,,,,1,111,1111111111,1111011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,,1,5.86843599530106,0.557047908951812,,3.52441072394543,,0.005682167513826753,0.0019285962029278,,2.034388254968,,,,,,,1,1,812.769372024897,0.00369325211051083,1.10071912045986,0.754838127750533,0.181059757196098,0.004030454874354,,1.69100691775557,1.50101267944465,296900.0,0.237315198107629,-3.21737694874447,12.6011506607519,0.790727508898809,44.9336008946289,-0.00340579313483282,0.0,0.525320069916443,-1.43836607162571,0.405465108108164,14.2216421106156,-12.2040971276703,-2.42664943984566,-0.281251953050568,-1.70892815194923,-5.51387603734498,1.42767619889866,-5.60124787831188,2,0.2373151981076286,15.189808353516579,1.47,3.52433145499326,0.058888199999999995,0.3877914716036372,0.3409944053212048,8.865700313405187,3.5236830006537088,0.2802464525765497,0.8816809805999999,5.8684310384452285,0.5570483794704493,3.715231842
12440,ERNEI5,ASDEX,1,DV-IPRE,19940125,19820622,6011,1.217,1217,1.215,1.219,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,6,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.697,1.801,0.4081,0.9798,0.980085442869435,0.9801,0.0,0.0,0.0,0.0,0.5128,5.468,27.0658769096207,0.1545,,SS,TI2,NONE,NONE,,,,2.205,0.0,,0.2966,-0.07276,4.445,,2.532,1.902,1.902,0.00873,1.546,0.3959,17.3633700109951,,,0.279713446296817,3.713,0,9.265e19,3.036e19,5.0e19,,0.0,,0.0,0.0,42000.0,2.62e6,404020,0.0,0,1.0,2.597e6,577800.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,566300.0,566300.0,593900.0,0,,,,,,,108800.0,133900.0,,,,,,,23690.0,0.577,0.0,0.0,0.0,0,0.0,0.05366,0.06695,,0.06155,112000.0,88300.0,2.012,1.4349999999999998,0.05565,0.06155,0.6667,0.6667,1.662,1.404,0.9314,1.119,1.14,1.176,1.14,1.141,1.139,1.017,,,,,,,,,,,,1,111,1111111111,1111011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,,1,5.66876496999812,0.654992757620225,,3.57508733755636,,0.006288898746807419,0.00277655081362974,,2.64861165374241,,,,,,,1,1,1029.63509950734,0.00531416448603681,1.61227468357631,0.563704236768846,0.126817601072856,0.00446081931704936,,1.64690382081686,2.16040440406952,296600.0,0.240483205657042,-2.78790542635167,12.600139708686,0.790727508898809,45.0609569420818,-0.0204068097776626,0.0,0.528861986252089,-1.42510502282247,0.405465108108164,14.1766754071759,-11.800096814768,-1.99717791745287,-0.573225567923481,-2.06500543688935,-5.41242282644727,1.49177986896587,-5.23737947878581,2,0.24048320565704184,15.362642681863342,1.47,3.5753843708986324,0.0904785,0.5579872710338649,0.2436039488526565,10.424542311699259,3.575437475796257,0.26243599122165323,0.8819532760500001,5.668760181797185,0.654993310869407,3.6674214885
12441,ACO5TL,ASDEX,1,DV-IPRE,19940125,19820622,6011,1.254,1254,1.252,1.256,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,7,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.686,1.8,0.4116,0.9711,0.971379474884167,0.9711,0.0,0.0,0.0,0.0,0.517,5.475,27.0033726979636,0.1626,,SS,TI2,NONE,NONE,,,,2.205,0.0,,0.29519999999999996,0.04552,4.691,,2.754,2.123,2.123,0.009646,1.746,0.4166,27.4438724077329,,,0.274279859422915,3.767,0,-6.592e19,2.863e19,5.4e19,,0.0,,0.0,13440.0,42000.0,2.62e6,404020,0.0,0,1.0,2.598e6,600700.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,190900.0,0.0,1,,,,,,,120800.0,146900.0,,,,,,,25370.0,0.5798,0.0,0.0,0.0,0,0.0,0.04631,0.05632,,0.0491,124100.0,98740.0,2.6109999999999998,2.011,0.04752,0.0491,0.6667,0.6667,1.636,1.458,0.952,1.131,1.156,1.176,1.143,1.16,1.158,1.036,,,,,,,,,,,,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,,1,5.54646293508825,0.679171580895107,,3.64591115842045,,0.006542125883378654,0.00309968995278469,,2.96561564634146,,,,,,,1,1,1133.4163406413,0.00593487798070871,1.8246492845446,0.485287872213885,0.103450836114663,0.00464043748994355,,1.88613342647572,2.08315497230178,295200.0,0.244128113879004,-3.01389624418166,12.5954083717085,0.790727508898809,45.0753956955968,-0.0293258293818287,0.0,0.522358859579664,-1.41006213460191,0.405465108108164,14.5141426687548,-12.028975383301,-2.22316873528285,-0.723013013169886,-2.26865879251621,-5.37294663056291,1.54564577934632,-5.12690881040587,2,0.24412811387900357,15.451455219970839,1.47,3.6453927837373414,0.07217699999999999,0.6231621879744143,0.20316268637881427,10.809360560975612,3.644343970423576,0.3673059360730594,0.8813489958,5.546458250191423,0.6791721545672846,3.6101904929999997
12448,Z131IV,ASDEX,1,DV-IPRE,19940125,19820622,6023,1.214,1214,1.212,1.216,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.148,7,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.685,1.785,0.4064,0.9838,0.983869413865005,0.9841,0.0,0.0,0.0,0.0,0.5105,5.406,26.8161058759995,0.1683,,SS,TI2,NONE,NONE,,,,2.205,0.0,,0.2958,0.09,4.423,,2.431,1.802,1.802,0.008262,1.476,0.3852,13.9004636666667,,,0.278193729843651,3.56,0,1.465e18,2.982e19,4.6e19,,0.0,,0.0,26620.0,42000.0,2.62e6,404020,0.0,0,1.0,2.594e6,568900.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,137400.0,0.0,1,,,,,,,102600.0,125200.0,,,,,,,23840.0,0.5741,0.0,0.0,0.0,0,0.0,0.03923,0.04787,,0.04,105900.0,82070.0,2.621,2.052,0.04041,0.04,0.6667,0.6667,1.397,1.221,0.785,0.9415,0.9663,0.9867,0.9643,0.9769,0.9757,0.8731,,,,,,,,,,,,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,,1,5.70087167472614,0.624465906816087,,3.59461732139691,,0.006253354809241872,0.00261016343063315,,2.50293351724138,,,,,,,1,1,1009.5654618867,0.00499587067008285,1.51347520551362,0.553036638169295,0.125036544917317,0.00443560741752928,,1.54258886653253,1.73438377516212,295800.0,0.241186943620178,-3.2188758248682,12.5974388292588,0.790727508898809,45.0188773117508,-0.0163326546208976,0.0,0.521765563804325,-1.42218294652219,0.405465108108164,14.5343254852728,-12.2226512872184,-2.42814831596939,-0.592331026183771,-2.07914922506996,-5.4180907126147,1.48681819888619,-5.29914357374666,2,0.24118694362017803,15.363998032399003,1.47,3.5943915236999726,0.0588,0.5245664203586995,0.24146964265553633,9.938691981068288,3.595233929040995,0.37957824639289683,0.8818638192,5.700866859405837,0.6244664342803184,3.6563497425
12453,9URZXG,ASDEX,1,DV-IPRE,19940125,19820624,6053,1.184,1184,1.182,1.186,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,5,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.697,1.788,0.4034,0.9915,0.991320141488098,0.9914,0.0,0.0,0.0,0.0,0.5068,5.404,26.9111181976265,0.1596,,SS,TI2,NONE,NONE,,,,2.204,0.0,,0.29769999999999996,0.02076,4.215,,2.239,1.611,1.611,0.007512,1.318,0.376,61.0811280828516,,,0.284118002738487,3.864,0,1.696e20,3.386e19,4.8e19,,0.0,,0.0,6182.0,42000.0,2.61e6,404020,0.0,0,1.0,2.59e6,550100.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,836900.0,836900.0,664900.0,0,,,,,,,93430.0,114200.0,,,,,,,20560.0,0.5769,0.0,0.0,0.0,0,0.0,0.05317,0.05919,,0.05714,96200.0,75640.0,1.8739999999999999,1.3239999999999998,0.05133,0.05714,0.6667,0.6667,1.465,1.196,0.8033,0.9637,0.9762,1.012,0.9823,0.9803,0.9799,0.8751,,,,,,,,,,,,0,101,1111111111,1111011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,,1,5.82314414966897,0.663559050005598,,3.5196643308817,,0.005808957697674222,0.00240766781965354,,2.24349046798791,,,,,,,1,1,857.581004030494,0.00461034029209385,1.37689756383029,0.810257409445927,0.192231888362023,0.00412038923712397,,1.41760189013585,1.86821094512308,297700.0,0.237713612256924,-2.86225088217951,12.6038415470039,0.790273891290668,45.1008196832371,-0.00853633102228634,0.0,0.528861986252089,-1.43668863971411,0.405465108108164,14.0961680154791,-11.8824148188269,-2.07197699088884,-0.210403292360605,-1.64905288381442,-5.4918076450531,1.43864959145382,-5.37945360862543,2,0.23771361225692397,15.159867205074441,1.4693333333333334,3.5188976523475173,0.08395770666666667,0.4840857306698542,0.3611372464039924,10.560879204568359,3.519181126795672,0.24500370096225016,0.8814473950399999,5.823139231069527,0.6635596104904236,3.7080223832000003
12454,0J5RK1,ASDEX,1,DV-IPRE,19940125,19820624,6053,1.236,1236,1.234,1.238,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,6,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.694,1.801,0.4094,0.9769,0.976719727151845,0.9767,0.0,0.0,0.0,0.0,0.5143,5.474,27.0648318782782,0.1567,,SS,TI2,NONE,NONE,,,,2.203,0.0,,0.2958,0.1478,4.524,,2.605,1.976,1.976,0.009101,1.758,0.3016,8.50963364005413,,,0.277755515870535,4.639,0,1.648e19,3.956e19,5.8e19,,0.0,,0.0,43710.0,42000.0,2.61e6,404020,0.0,0,1.0,2.6e6,599700.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,356200.0,356200.0,326000.0,0,,,,,,,122700.0,138000.0,,,,,,,19490.0,0.5864,0.0,0.0,0.0,0,0.0,0.05364,0.05954,,0.0618,125000.0,105600.0,2.308,1.708,0.05419,0.0618,0.6667,0.6667,1.703,1.477,1.021,1.185,1.184,1.211,1.169,1.186,1.187,1.063,,,,,,,,,,,,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,,1,5.61762813402969,0.825793357858365,,3.60028853744209,,0.006135517620441019,0.00332116389944313,,2.77493797437458,,,,,,,1,1,984.488943519712,0.00635989745795496,1.93916283586502,0.772721380121866,0.170804902767875,0.00435202356139923,,1.46612740141557,2.18963776654867,295800.0,0.241676505312869,-2.78385191451849,12.5974388292588,0.789820067820206,45.2836155926565,-0.0233709863232402,0.0,0.527092596229863,-1.42015520198481,0.405465108108164,14.3508336533307,-11.8405750330498,-1.99403184669829,-0.257836735055819,-1.76723329330969,-5.43711435551869,1.50939655825387,-5.05774302472314,2,0.24167650531286894,15.206476277906809,1.4686666666666666,3.598641316881767,0.0907636,0.6677892330852704,0.3286353422327519,13.142920588911426,3.598568633857435,0.31202046035805625,0.8808937389399999,5.617623389022199,0.8257940553767635,3.6449291494
12455,TQMVGT,ASDEX,1,DV-IPRE,19940125,19820624,6053,1.288,1288,1.286,1.29,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,7,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.687,1.8,0.4112,0.9722,0.972328970250856,0.9724,0.0,0.0,0.0,0.0,0.5165,5.475,27.0079751873718,0.1617,,SS,TI2,NONE,NONE,,,,2.204,0.0,,0.2948,0.1233,4.666,,2.727,2.097,2.097,0.009585,1.849,0.331,10.124024947283,,,0.274426820527136,5.08,0,1.216e20,4.105e19,6.8e19,,0.0,,0.0,36350.0,42000.0,2.61e6,404020,0.0,0,1.0,2.603e6,618800.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,-110800.0,0.0,1,,,,,,,127700.0,144800.0,,,,,,,18370.0,0.5928,0.0,0.0,0.0,0,0.0,0.04836,0.05484,,0.05512,129700.0,111400.0,2.639,2.021,0.04915,0.05512,0.6667,0.6667,1.652,1.457,1.019,1.164,1.155,1.172,1.129,1.156,1.158,1.039,,,,,,,,,,,,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,,1,5.54972880624191,0.915360043230654,,3.64395869936888,,0.005992391070890644,0.00350106098727685,,2.94665529443691,,,,,,,1,1,948.229463222452,0.00670189886181874,2.06032193677192,0.922322255743799,0.197668721762495,0.00425050154574569,,1.65651644336175,2.08406284763923,294800.0,0.243746295198577,-2.89824265227673,12.5940524392973,0.790273891290668,45.3744280284773,-0.028193734370782,0.0,0.522951803563831,-1.41162736840501,0.405465108108164,14.5191029963858,-11.9731282579722,-2.10796876098607,-0.0808605983324833,-1.62116277193172,-5.46071829224484,1.54030217359924,-5.00536438052712,2,0.24374629519857735,15.123543915312577,1.4693333333333334,3.6429941205574234,0.08098965333333334,0.7036993804909678,0.3840073906971702,14.568419864314789,3.643260245466208,0.3691324200913242,0.8812713395200001,5.549724118586526,0.9153608164028592,3.6155271152000004
12460,ZU4DFQ,ASDEX,1,DV-IPRE,19940125,19820624,6066,1.178,1178,1.176,1.18,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,5,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.696,1.781,0.4009,0.9976,0.997582794313191,0.9978,0.0,0.0,0.0,0.0,0.5037,5.369,26.81022680715,0.1628,,SS,TI2,NONE,NONE,,,,2.202,0.0,,0.2983,0.1125,4.11,,2.09,1.463,1.463,0.006871,1.19,0.3481,11.2875659377778,,,0.286590622349489,3.564,0,6.702e19,2.948e19,4.7e19,,0.0,,0.0,33570.0,42000.0,2.61e6,404020,0.0,0,1.0,2.584e6,542300.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,642400.0,1.151e6,652300.0,1,,,,,,,84690.0,104100.0,,,,,,,21400.0,0.5746,0.0,0.0,0.0,0,0.0,0.04299,0.05311,,0.04645,87650.0,66250.0,1.9689999999999999,1.426,0.04452,0.04645,0.6667,0.6667,1.31,1.054,0.692,0.8387,0.8565,0.8879,0.8666,0.8649,0.8643,0.7723,,,,,,,,,,,,1,111,1111111111,1111011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,,1,5.90787958641323,0.603262126092818,,3.4892977020739,,0.005719659661472117,0.00212721520870771,,2.03338710955414,,,,,,,1,1,819.654587202952,0.00407171931377537,1.20497475860187,0.803884890426089,0.195592430760605,0.00405704867132664,,1.59430122116689,1.62057293160959,298300.0,0.236379716981132,-3.06937881372229,12.6058549705028,0.789366038300488,45.0200002764954,-0.00240288461631031,0.0,0.528272537369711,-1.44231579670339,0.405465108108164,14.1703838799564,-12.0733788690214,-2.2800127754218,-0.218299191164963,-1.63172221967311,-5.50729949795361,1.41342302850814,-5.50368993291148,2,0.23637971698113208,15.1550442849206,1.468,3.4892274487273696,0.0681886,0.42753052794641383,0.3642970424936164,9.601223044585986,3.48998716516269,0.26559880797168933,0.8808396800399999,5.907874596240821,0.6032626356469672,3.7263758975999997
12462,YSD9P2,ASDEX,1,DV-IPRE,19940125,19820624,6066,1.258,1258,1.256,1.26,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,7,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.688,1.803,0.4122,0.9698,0.969865033095507,0.9696,0.0,0.0,0.0,0.0,0.5177,5.489,27.0572303786741,0.1601,,SS,TI2,NONE,NONE,,,,2.201,0.0,,0.2946,0.07334,4.714,,2.788,2.159,2.159,0.009897,1.852,0.3827,17.019155276793,,,0.274102386635439,4.095,0,-4.761e18,3.134e19,5.9e19,,0.0,,0.0,21600.0,42000.0,2.61e6,404020,0.0,0,1.0,2.594e6,606100.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,24990.0,0.0,1,,,,,,,127800.0,149000.0,,,,,,,23790.0,0.5838,0.0,0.0,0.0,0,0.0,0.04888,0.05699,,0.05323,130800.0,107000.0,2.616,2.01,0.04999,0.05323,0.6667,0.6667,1.71,1.529,1.019,1.196,1.213,1.233,1.195,1.216,1.215,1.088,,,,,,,,,,,,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,,1,5.51908727511759,0.741970509954067,,3.64827177273001,,0.006525840536148857,0.003361922304924,,3.04788697331976,,,,,,,1,1,1126.97097575946,0.00643828866176342,1.98273983456209,0.535758359783629,0.113652600717783,0.00462888602530207,,1.88257817485641,2.18718266077679,294600.0,0.244194312796209,-2.93313313179747,12.5933737830107,0.788911802544325,45.1588834841919,-0.0306654143108852,0.0,0.523544396173765,-1.40979100669954,0.405465108108164,14.5136452800353,-11.9649098286359,-2.14422132925315,-0.624072040861009,-2.17460884537495,-5.37543903911946,1.55053680451394,-5.0454925099309,2,0.24419431279620854,15.40400842484415,1.4673333333333334,3.6468016179896527,0.07810615333333333,0.6760203094851596,0.22295957431642338,11.808837403258655,3.6458050637387682,0.3661869192931317,0.8796717331200001,5.519082613343998,0.7419711366702754,3.6023432448
12467,R8SRSD,ASDEX,1,DV-IPRE,19940125,19820624,6069,1.216,1216,1.214,1.218,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.16,5,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.696,1.8,0.408,0.9799,0.979801063761984,0.9799,0.0,0.0,0.0,0.0,0.5124,5.461,27.0446513188327,0.1558,,SS,TI2,NONE,NONE,,,,2.202,0.0,,0.2961,0.04405,4.444,,2.529,1.901,1.901,0.008797,1.616,0.3532,28.6148888989784,,,0.279566630763554,4.663,0,1.479e20,3.727e19,6.4e19,,0.0,,0.0,13050.0,42000.0,2.61e6,404020,0.0,0,1.0,2.6e6,592300.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,593900.0,593900.0,567700.0,0,,,,,,,113200.0,133200.0,,,,,,,18900.0,0.5889,0.0,0.0,0.0,0,0.0,0.05604,0.06509,,0.06682,115400.0,96500.0,2.037,1.444,0.05666,0.06682,0.6667,0.6667,1.668,1.402,0.98,1.142,1.138,1.171,1.128,1.136,1.137,1.017,,,,,,,,,,,,1,111,1111111111,1111011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,,1,5.6619831861527,0.823563024949301,,3.57696480895733,,0.005879813483350996,0.00304564534068164,,2.66915418844985,,,,,,,1,1,897.151550068616,0.00583096574635563,1.76921071326506,0.923181275051868,0.207736560542724,0.0041706484112969,,1.71719881942581,2.16075346310377,296100.0,0.240566037735849,-2.70575284205353,12.5984525140897,0.789366038300488,45.2887757847131,-0.0203047533403643,0.0,0.528272537369711,-1.42476064194769,0.405465108108164,14.1829275984349,-11.7635079989961,-1.91638680375304,-0.0799296660901205,-1.5714845378675,-5.47968376094361,1.49155487177738,-5.14457264116245,2,0.24056603773584906,15.110998314343192,1.468,3.575866498564683,0.09809176,0.6122514033673411,0.3959727436037445,13.107423708206685,3.5762275746974823,0.2644204358176158,0.8803578383999999,5.661978403680101,0.8235637205838161,3.6595267008
